subNum	 trialNo	 fixNo	 xFix	 yFix	 fixStartTime	 fixEndTime	 targPresent	 targSide	 easySide	 var	 con
1	 1	 1	 514	 386	 3984426	 3986231	 0	 x	 x	 6	 full
1	 1	 2	 446	 296	 3986260	 3986311	 0	 x	 x	 6	 full
1	 1	 3	 402	 194	 3986341	 3986492	 0	 x	 x	 6	 full
1	 1	 4	 894	 124	 3986558	 3986770	 0	 x	 x	 6	 full
1	 1	 5	 980	 150	 3986799	 3986902	 0	 x	 x	 6	 full
1	 1	 6	 925	 522	 3986959	 3987253	 0	 x	 x	 6	 full
1	 1	 7	 769	 731	 3987309	 3987560	 0	 x	 x	 6	 full
1	 1	 8	 341	 704	 3987631	 3987761	 0	 x	 x	 6	 full
1	 1	 9	 359	 646	 3987788	 3987935	 0	 x	 x	 6	 full
1	 1	 10	 395	 608	 3987959	 3988178	 0	 x	 x	 6	 full
1	 1	 11	 417	 357	 3988225	 3988439	 0	 x	 x	 6	 full
1	 1	 12	 356	 244	 3988478	 3988690	 0	 x	 x	 6	 full
1	 1	 13	 323	 67	 3988736	 3989032	 0	 x	 x	 6	 full
1	 1	 14	 223	 97	 3989067	 3989285	 0	 x	 x	 6	 full
1	 1	 15	 49	 92	 3989329	 3989478	 0	 x	 x	 6	 full
1	 1	 16	 563	 127	 3989540	 3989781	 0	 x	 x	 6	 full
1	 1	 17	 759	 209	 3989835	 3990076	 0	 x	 x	 6	 full
1	 1	 18	 568	 390	 3990135	 3990431	 0	 x	 x	 6	 full
1	 1	 19	 643	 365	 3990460	 3990582	 0	 x	 x	 6	 full
1	 1	 20	 830	 433	 3990634	 3990849	 0	 x	 x	 6	 full
1	 1	 21	 774	 382	 3990875	 3991072	 0	 x	 x	 6	 full
1	 1	 22	 672	 367	 3991104	 3991340	 0	 x	 x	 6	 full
1	 1	 23	 636	 325	 3991363	 3991414	 0	 x	 x	 6	 full
1	 2	 1	 537	 381	 3994256	 3994375	 1	 right	 x	 1.7	 full
1	 2	 2	 516	 379	 3994387	 3994688	 1	 right	 x	 1.7	 full
1	 2	 3	 527	 408	 3994707	 3994806	 1	 right	 x	 1.7	 full
1	 2	 4	 713	 285	 3994853	 3994989	 1	 right	 x	 1.7	 full
1	 2	 5	 846	 213	 3995027	 3995091	 1	 right	 x	 1.7	 full
1	 2	 6	 894	 178	 3995118	 3995226	 1	 right	 x	 1.7	 full
1	 2	 7	 926	 69	 3995262	 3995412	 1	 right	 x	 1.7	 full
1	 2	 8	 415	 69	 3995488	 3995754	 1	 right	 x	 1.7	 full
1	 2	 9	 154	 303	 3995808	 3996145	 1	 right	 x	 1.7	 full
1	 2	 10	 166	 272	 3996162	 3996323	 1	 right	 x	 1.7	 full
1	 2	 11	 139	 62	 3996373	 3996510	 1	 right	 x	 1.7	 full
1	 2	 12	 470	 322	 3996576	 3996720	 1	 right	 x	 1.7	 full
1	 2	 13	 732	 569	 3996775	 3996945	 1	 right	 x	 1.7	 full
1	 2	 14	 715	 687	 3996976	 3997105	 1	 right	 x	 1.7	 full
1	 2	 15	 792	 713	 3997133	 3997263	 1	 right	 x	 1.7	 full
1	 2	 16	 769	 694	 3997279	 3998608	 1	 right	 x	 1.7	 full
1	 3	 1	 512	 388	 4002739	 4003530	 0	 x	 x	 1.7	 full
1	 3	 2	 573	 337	 4003555	 4003666	 0	 x	 x	 1.7	 full
1	 3	 3	 597	 270	 4003692	 4003793	 0	 x	 x	 1.7	 full
1	 3	 4	 863	 59	 4003850	 4004135	 0	 x	 x	 1.7	 full
1	 3	 5	 934	 76	 4004166	 4004363	 0	 x	 x	 1.7	 full
1	 3	 6	 870	 212	 4004404	 4004615	 0	 x	 x	 1.7	 full
1	 3	 7	 953	 737	 4004694	 4004798	 0	 x	 x	 1.7	 full
1	 3	 8	 913	 691	 4004820	 4005021	 0	 x	 x	 1.7	 full
1	 3	 9	 389	 710	 4005100	 4005296	 0	 x	 x	 1.7	 full
1	 3	 10	 374	 385	 4005358	 4005532	 0	 x	 x	 1.7	 full
1	 3	 11	 653	 341	 4005587	 4005691	 0	 x	 x	 1.7	 full
1	 3	 12	 841	 373	 4005735	 4005861	 0	 x	 x	 1.7	 full
1	 3	 13	 859	 490	 4005904	 4006100	 0	 x	 x	 1.7	 full
1	 3	 14	 778	 572	 4006132	 4006273	 0	 x	 x	 1.7	 full
1	 3	 15	 237	 633	 4006359	 4006548	 0	 x	 x	 1.7	 full
1	 3	 16	 110	 578	 4006583	 4006830	 0	 x	 x	 1.7	 full
1	 3	 17	 391	 132	 4006898	 4007071	 0	 x	 x	 1.7	 full
1	 3	 18	 331	 49	 4007107	 4007259	 0	 x	 x	 1.7	 full
1	 3	 19	 521	 42	 4007310	 4007580	 0	 x	 x	 1.7	 full
1	 3	 20	 260	 325	 4007664	 4007951	 0	 x	 x	 1.7	 full
1	 4	 1	 514	 388	 4010330	 4011011	 1	 left	 x	 1.7	 full
1	 4	 2	 490	 373	 4011028	 4011092	 1	 left	 x	 1.7	 full
1	 4	 3	 863	 172	 4011159	 4011308	 1	 left	 x	 1.7	 full
1	 4	 4	 195	 58	 4011389	 4011564	 1	 left	 x	 1.7	 full
1	 4	 5	 770	 697	 4011653	 4011971	 1	 left	 x	 1.7	 full
1	 4	 6	 222	 137	 4012075	 4012229	 1	 left	 x	 1.7	 full
1	 4	 7	 609	 56	 4012291	 4012536	 1	 left	 x	 1.7	 full
1	 4	 8	 745	 159	 4012586	 4012707	 1	 left	 x	 1.7	 full
1	 4	 9	 828	 386	 4012764	 4013040	 1	 left	 x	 1.7	 full
1	 4	 10	 417	 601	 4013118	 4013314	 1	 left	 x	 1.7	 full
1	 4	 11	 281	 450	 4013368	 4013690	 1	 left	 x	 1.7	 full
1	 4	 12	 244	 554	 4013722	 4013908	 1	 left	 x	 1.7	 full
1	 4	 13	 133	 393	 4013951	 4014181	 1	 left	 x	 1.7	 full
1	 4	 14	 118	 398	 4014190	 4014516	 1	 left	 x	 1.7	 full
1	 5	 1	 520	 378	 4015957	 4017395	 1	 right	 x	 6	 full
1	 5	 2	 905	 183	 4017459	 4017554	 1	 right	 x	 6	 full
1	 5	 3	 953	 133	 4017583	 4017863	 1	 right	 x	 6	 full
1	 6	 1	 524	 378	 4019595	 4020546	 1	 right	 x	 1.7	 full
1	 6	 2	 832	 326	 4020598	 4020707	 1	 right	 x	 1.7	 full
1	 6	 3	 909	 281	 4020741	 4020952	 1	 right	 x	 1.7	 full
1	 6	 4	 948	 286	 4020975	 4021045	 1	 right	 x	 1.7	 full
1	 6	 5	 944	 231	 4021069	 4021271	 1	 right	 x	 1.7	 full
1	 7	 1	 518	 398	 4023208	 4023929	 0	 x	 x	 6	 full
1	 7	 2	 640	 365	 4023974	 4024049	 0	 x	 x	 6	 full
1	 7	 3	 986	 301	 4024106	 4024310	 0	 x	 x	 6	 full
1	 7	 4	 319	 136	 4024407	 4024603	 0	 x	 x	 6	 full
1	 7	 5	 805	 80	 4024671	 4024916	 0	 x	 x	 6	 full
1	 7	 6	 909	 705	 4024996	 4025230	 0	 x	 x	 6	 full
1	 7	 7	 625	 751	 4025291	 4025324	 0	 x	 x	 6	 full
1	 7	 8	 392	 738	 4025378	 4025522	 0	 x	 x	 6	 full
1	 7	 9	 728	 476	 4025587	 4025764	 0	 x	 x	 6	 full
1	 7	 10	 659	 425	 4025791	 4025897	 0	 x	 x	 6	 full
1	 8	 1	 515	 387	 4027275	 4028578	 1	 left	 L	 x	 half
1	 8	 2	 761	 317	 4028625	 4028737	 1	 left	 L	 x	 half
1	 8	 3	 159	 572	 4028817	 4028921	 1	 left	 L	 x	 half
1	 9	 1	 520	 389	 4032097	 4032493	 0	 x	 x	 6	 full
1	 9	 2	 566	 314	 4032524	 4032600	 0	 x	 x	 6	 full
1	 9	 3	 357	 197	 4032660	 4032818	 0	 x	 x	 6	 full
1	 9	 4	 692	 80	 4032878	 4033059	 0	 x	 x	 6	 full
1	 9	 5	 67	 228	 4033149	 4033328	 0	 x	 x	 6	 full
1	 9	 6	 306	 481	 4033387	 4033561	 0	 x	 x	 6	 full
1	 9	 7	 695	 646	 4033624	 4033785	 0	 x	 x	 6	 full
1	 9	 8	 877	 648	 4033834	 4033966	 0	 x	 x	 6	 full
1	 9	 9	 840	 179	 4034043	 4034145	 0	 x	 x	 6	 full
1	 9	 10	 177	 123	 4034234	 4034460	 0	 x	 x	 6	 full
1	 10	 1	 513	 382	 4036245	 4037055	 1	 right	 x	 6	 full
1	 10	 2	 831	 333	 4037114	 4037167	 1	 right	 x	 6	 full
1	 10	 3	 698	 646	 4037227	 4037377	 1	 right	 x	 6	 full
1	 10	 4	 668	 659	 4037395	 4037438	 1	 right	 x	 6	 full
1	 11	 1	 519	 388	 4039706	 4041137	 1	 right	 x	 1.7	 full
1	 11	 2	 545	 308	 4041167	 4041243	 1	 right	 x	 1.7	 full
1	 11	 3	 840	 336	 4041291	 4041461	 1	 right	 x	 1.7	 full
1	 11	 4	 859	 324	 4041474	 4041555	 1	 right	 x	 1.7	 full
1	 12	 1	 507	 390	 4043303	 4044748	 0	 x	 x	 6	 full
1	 12	 2	 345	 307	 4044789	 4044882	 0	 x	 x	 6	 full
1	 12	 3	 286	 206	 4044918	 4044984	 0	 x	 x	 6	 full
1	 12	 4	 837	 179	 4045050	 4045198	 0	 x	 x	 6	 full
1	 13	 1	 509	 401	 4046738	 4048051	 1	 right	 x	 1.7	 full
1	 13	 2	 745	 344	 4048097	 4048268	 1	 right	 x	 1.7	 full
1	 13	 3	 858	 324	 4048302	 4048514	 1	 right	 x	 1.7	 full
1	 13	 4	 851	 732	 4048570	 4048737	 1	 right	 x	 1.7	 full
1	 13	 5	 810	 691	 4048759	 4048892	 1	 right	 x	 1.7	 full
1	 13	 6	 885	 685	 4048921	 4049086	 1	 right	 x	 1.7	 full
1	 13	 7	 894	 674	 4049095	 4049149	 1	 right	 x	 1.7	 full
1	 14	 1	 507	 398	 4051307	 4052653	 1	 left	 x	 6	 full
1	 14	 2	 358	 529	 4052697	 4052841	 1	 left	 x	 6	 full
1	 14	 3	 325	 527	 4052856	 4052916	 1	 left	 x	 6	 full
1	 15	 1	 493	 401	 4054809	 4055661	 0	 x	 L	 x	 half
1	 15	 2	 524	 206	 4055701	 4055772	 0	 x	 L	 x	 half
1	 15	 3	 521	 153	 4055797	 4055901	 0	 x	 L	 x	 half
1	 15	 4	 843	 168	 4055951	 4056273	 0	 x	 L	 x	 half
1	 15	 5	 823	 219	 4056295	 4056404	 0	 x	 L	 x	 half
1	 15	 6	 906	 631	 4056476	 4056700	 0	 x	 L	 x	 half
1	 15	 7	 944	 597	 4056725	 4056906	 0	 x	 L	 x	 half
1	 15	 8	 892	 723	 4056943	 4057143	 0	 x	 L	 x	 half
1	 15	 9	 938	 644	 4057175	 4057398	 0	 x	 L	 x	 half
1	 15	 10	 539	 657	 4057474	 4057731	 0	 x	 L	 x	 half
1	 15	 11	 771	 697	 4057796	 4057910	 0	 x	 L	 x	 half
1	 15	 12	 794	 669	 4057931	 4058037	 0	 x	 L	 x	 half
1	 15	 13	 889	 717	 4058079	 4058194	 0	 x	 L	 x	 half
1	 15	 14	 959	 120	 4058277	 4058571	 0	 x	 L	 x	 half
1	 15	 15	 877	 146	 4058599	 4058789	 0	 x	 L	 x	 half
1	 15	 16	 899	 141	 4058807	 4058949	 0	 x	 L	 x	 half
1	 15	 17	 929	 36	 4058984	 4059095	 0	 x	 L	 x	 half
1	 15	 18	 767	 95	 4059146	 4059285	 0	 x	 L	 x	 half
1	 15	 19	 397	 79	 4059358	 4059500	 0	 x	 L	 x	 half
1	 15	 20	 98	 73	 4059567	 4059719	 0	 x	 L	 x	 half
1	 15	 21	 233	 379	 4059785	 4060011	 0	 x	 L	 x	 half
1	 15	 22	 494	 455	 4060066	 4060306	 0	 x	 L	 x	 half
1	 15	 23	 501	 285	 4060358	 4060660	 0	 x	 L	 x	 half
1	 15	 24	 313	 286	 4060713	 4060870	 0	 x	 L	 x	 half
1	 15	 25	 195	 392	 4060909	 4061082	 0	 x	 L	 x	 half
1	 15	 26	 93	 721	 4061137	 4061332	 0	 x	 L	 x	 half
1	 15	 27	 218	 283	 4061396	 4061509	 0	 x	 L	 x	 half
1	 16	 1	 508	 385	 4063795	 4064596	 1	 right	 L	 x	 half
1	 16	 2	 574	 320	 4064631	 4064756	 1	 right	 L	 x	 half
1	 16	 3	 556	 190	 4064795	 4064946	 1	 right	 L	 x	 half
1	 16	 4	 525	 178	 4064965	 4065096	 1	 right	 L	 x	 half
1	 17	 1	 505	 385	 4067044	 4068351	 1	 left	 L	 x	 half
1	 17	 2	 330	 211	 4068406	 4068458	 1	 left	 L	 x	 half
1	 17	 3	 251	 157	 4068491	 4068650	 1	 left	 L	 x	 half
1	 18	 1	 504	 392	 4070725	 4071335	 0	 x	 x	 6	 full
1	 18	 2	 415	 215	 4071379	 4071433	 0	 x	 x	 6	 full
1	 18	 3	 385	 162	 4071463	 4071584	 0	 x	 x	 6	 full
1	 18	 4	 839	 109	 4071646	 4071828	 0	 x	 x	 6	 full
1	 18	 5	 969	 403	 4071883	 4072074	 0	 x	 x	 6	 full
1	 18	 6	 579	 656	 4072143	 4072303	 0	 x	 x	 6	 full
1	 18	 7	 345	 566	 4072362	 4072566	 0	 x	 x	 6	 full
1	 18	 8	 296	 270	 4072612	 4072782	 0	 x	 x	 6	 full
1	 18	 9	 554	 135	 4072830	 4073059	 0	 x	 x	 6	 full
1	 18	 10	 173	 85	 4073132	 4073220	 0	 x	 x	 6	 full
1	 19	 1	 501	 388	 4075808	 4077224	 1	 left	 L	 x	 half
1	 19	 2	 78	 616	 4077292	 4077430	 1	 left	 L	 x	 half
1	 20	 1	 507	 389	 4080065	 4081229	 0	 x	 R	 x	 half
1	 20	 2	 508	 386	 4081250	 4081449	 0	 x	 R	 x	 half
1	 20	 3	 489	 304	 4081482	 4081613	 0	 x	 R	 x	 half
1	 20	 4	 140	 104	 4081713	 4081980	 0	 x	 R	 x	 half
1	 20	 5	 452	 92	 4082036	 4082322	 0	 x	 R	 x	 half
1	 20	 6	 399	 94	 4082348	 4082475	 0	 x	 R	 x	 half
1	 20	 7	 445	 614	 4082569	 4082800	 0	 x	 R	 x	 half
1	 20	 8	 318	 686	 4082850	 4083025	 0	 x	 R	 x	 half
1	 20	 9	 162	 704	 4083071	 4083244	 0	 x	 R	 x	 half
1	 20	 10	 103	 444	 4083300	 4083357	 0	 x	 R	 x	 half
1	 20	 11	 106	 356	 4083386	 4083632	 0	 x	 R	 x	 half
1	 20	 12	 841	 154	 4083716	 4083884	 0	 x	 R	 x	 half
1	 20	 13	 919	 536	 4083955	 4084161	 0	 x	 R	 x	 half
1	 21	 1	 497	 367	 4087060	 4087896	 1	 left	 L	 x	 half
1	 21	 2	 499	 383	 4087905	 4088014	 1	 left	 L	 x	 half
1	 21	 3	 373	 201	 4088059	 4088186	 1	 left	 L	 x	 half
1	 21	 4	 343	 188	 4088205	 4088328	 1	 left	 L	 x	 half
1	 22	 1	 508	 386	 4089625	 4090992	 1	 right	 x	 6	 full
1	 22	 2	 621	 522	 4091038	 4091213	 1	 right	 x	 6	 full
1	 22	 3	 363	 189	 4091281	 4091424	 1	 right	 x	 6	 full
1	 23	 1	 511	 381	 4093502	 4094225	 0	 x	 x	 1.7	 full
1	 23	 2	 332	 240	 4094271	 4094307	 0	 x	 x	 1.7	 full
1	 23	 3	 305	 136	 4094338	 4094504	 0	 x	 x	 1.7	 full
1	 23	 4	 840	 128	 4094570	 4094852	 0	 x	 x	 1.7	 full
1	 23	 5	 896	 680	 4094934	 4095153	 0	 x	 x	 1.7	 full
1	 23	 6	 839	 667	 4095176	 4095348	 0	 x	 x	 1.7	 full
1	 23	 7	 421	 754	 4095416	 4095585	 0	 x	 x	 1.7	 full
1	 23	 8	 495	 443	 4095644	 4095809	 0	 x	 x	 1.7	 full
1	 23	 9	 326	 332	 4095861	 4095942	 0	 x	 x	 1.7	 full
1	 24	 1	 514	 373	 4098516	 4098757	 0	 x	 x	 1.7	 full
1	 24	 2	 485	 338	 4098783	 4098919	 0	 x	 x	 1.7	 full
1	 24	 3	 804	 364	 4098969	 4099150	 0	 x	 x	 1.7	 full
1	 24	 4	 248	 127	 4099228	 4099379	 0	 x	 x	 1.7	 full
1	 24	 5	 112	 121	 4099428	 4099606	 0	 x	 x	 1.7	 full
1	 24	 6	 462	 573	 4099680	 4099896	 0	 x	 x	 1.7	 full
1	 24	 7	 795	 729	 4099944	 4100141	 0	 x	 x	 1.7	 full
1	 24	 8	 836	 98	 4100276	 4100459	 0	 x	 x	 1.7	 full
1	 24	 9	 576	 79	 4100517	 4100684	 0	 x	 x	 1.7	 full
1	 24	 10	 341	 57	 4100743	 4100926	 0	 x	 x	 1.7	 full
1	 24	 11	 156	 490	 4101007	 4101048	 0	 x	 x	 1.7	 full
1	 25	 1	 505	 391	 4102378	 4103664	 0	 x	 x	 1.7	 full
1	 25	 2	 361	 299	 4103709	 4103824	 0	 x	 x	 1.7	 full
1	 25	 3	 267	 165	 4103863	 4103989	 0	 x	 x	 1.7	 full
1	 25	 4	 840	 87	 4104069	 4104292	 0	 x	 x	 1.7	 full
1	 25	 5	 900	 625	 4104374	 4104608	 0	 x	 x	 1.7	 full
1	 25	 6	 487	 670	 4104675	 4104965	 0	 x	 x	 1.7	 full
1	 25	 7	 589	 717	 4105010	 4105119	 0	 x	 x	 1.7	 full
1	 25	 8	 191	 157	 4105204	 4105391	 0	 x	 x	 1.7	 full
1	 25	 9	 99	 126	 4105427	 4105553	 0	 x	 x	 1.7	 full
1	 25	 10	 96	 94	 4105572	 4105805	 0	 x	 x	 1.7	 full
1	 25	 11	 55	 96	 4105830	 4105936	 0	 x	 x	 1.7	 full
1	 25	 12	 157	 302	 4105992	 4106212	 0	 x	 x	 1.7	 full
1	 25	 13	 112	 603	 4106288	 4106520	 0	 x	 x	 1.7	 full
1	 25	 14	 343	 595	 4106572	 4106694	 0	 x	 x	 1.7	 full
1	 26	 1	 517	 381	 4109496	 4109720	 1	 right	 x	 1.7	 full
1	 26	 2	 708	 257	 4109770	 4109815	 1	 right	 x	 1.7	 full
1	 26	 3	 823	 194	 4109862	 4110077	 1	 right	 x	 1.7	 full
1	 26	 4	 911	 104	 4110116	 4110255	 1	 right	 x	 1.7	 full
1	 26	 5	 824	 563	 4110327	 4110551	 1	 right	 x	 1.7	 full
1	 26	 6	 812	 521	 4110573	 4110821	 1	 right	 x	 1.7	 full
1	 27	 1	 512	 387	 4112678	 4114031	 0	 x	 x	 1.7	 full
1	 27	 2	 368	 368	 4114072	 4114192	 0	 x	 x	 1.7	 full
1	 27	 3	 269	 159	 4114241	 4114368	 0	 x	 x	 1.7	 full
1	 27	 4	 105	 127	 4114415	 4114636	 0	 x	 x	 1.7	 full
1	 27	 5	 173	 573	 4114699	 4114950	 0	 x	 x	 1.7	 full
1	 27	 6	 214	 706	 4114997	 4115128	 0	 x	 x	 1.7	 full
1	 27	 7	 117	 703	 4115161	 4115251	 0	 x	 x	 1.7	 full
1	 27	 8	 891	 685	 4115337	 4115589	 0	 x	 x	 1.7	 full
1	 27	 9	 905	 370	 4115651	 4115794	 0	 x	 x	 1.7	 full
1	 27	 10	 893	 151	 4115845	 4116021	 0	 x	 x	 1.7	 full
1	 27	 11	 867	 96	 4116046	 4116151	 0	 x	 x	 1.7	 full
1	 28	 1	 506	 387	 4118069	 4119488	 0	 x	 L	 x	 half
1	 28	 2	 569	 573	 4119531	 4119729	 0	 x	 L	 x	 half
1	 28	 3	 239	 194	 4119797	 4120015	 0	 x	 L	 x	 half
1	 28	 4	 141	 186	 4120051	 4120189	 0	 x	 L	 x	 half
1	 28	 5	 123	 341	 4120228	 4120275	 0	 x	 L	 x	 half
1	 28	 6	 850	 215	 4120361	 4120596	 0	 x	 L	 x	 half
1	 28	 7	 788	 142	 4120638	 4120793	 0	 x	 L	 x	 half
1	 28	 8	 704	 161	 4120822	 4120967	 0	 x	 L	 x	 half
1	 28	 9	 920	 141	 4121022	 4121501	 0	 x	 L	 x	 half
1	 28	 10	 952	 200	 4121528	 4121648	 0	 x	 L	 x	 half
1	 28	 11	 955	 634	 4121723	 4122048	 0	 x	 L	 x	 half
1	 28	 12	 924	 692	 4122074	 4122290	 0	 x	 L	 x	 half
1	 28	 13	 615	 721	 4122351	 4122634	 0	 x	 L	 x	 half
1	 28	 14	 652	 340	 4122695	 4122871	 0	 x	 L	 x	 half
1	 29	 1	 504	 385	 4124519	 4125840	 0	 x	 x	 6	 full
1	 29	 2	 374	 256	 4125893	 4125960	 0	 x	 x	 6	 full
1	 29	 3	 297	 176	 4125996	 4126188	 0	 x	 x	 6	 full
1	 29	 4	 149	 141	 4126233	 4126296	 0	 x	 x	 6	 full
1	 29	 5	 734	 77	 4126362	 4126540	 0	 x	 x	 6	 full
1	 29	 6	 863	 575	 4126623	 4126797	 0	 x	 x	 6	 full
1	 29	 7	 437	 643	 4126868	 4126918	 0	 x	 x	 6	 full
1	 30	 1	 507	 397	 4129023	 4130059	 1	 right	 x	 1.7	 full
1	 30	 2	 386	 363	 4130099	 4130359	 1	 right	 x	 1.7	 full
1	 30	 3	 320	 517	 4130406	 4130517	 1	 right	 x	 1.7	 full
1	 30	 4	 735	 748	 4130584	 4130726	 1	 right	 x	 1.7	 full
1	 30	 5	 818	 741	 4130754	 4130877	 1	 right	 x	 1.7	 full
1	 30	 6	 945	 323	 4130945	 4131096	 1	 right	 x	 1.7	 full
1	 30	 7	 912	 143	 4131139	 4131294	 1	 right	 x	 1.7	 full
1	 30	 8	 583	 65	 4131359	 4131535	 1	 right	 x	 1.7	 full
1	 30	 9	 613	 76	 4131558	 4131762	 1	 right	 x	 1.7	 full
1	 31	 1	 505	 392	 4133572	 4134703	 1	 right	 L	 x	 half
1	 31	 2	 513	 382	 4134721	 4134922	 1	 right	 L	 x	 half
1	 31	 3	 528	 150	 4135008	 4135141	 1	 right	 L	 x	 half
1	 31	 4	 863	 40	 4135195	 4135386	 1	 right	 L	 x	 half
1	 31	 5	 903	 124	 4135415	 4135811	 1	 right	 L	 x	 half
1	 32	 1	 504	 387	 4138129	 4138842	 1	 right	 R	 x	 half
1	 32	 2	 588	 241	 4138884	 4138981	 1	 right	 R	 x	 half
1	 32	 3	 624	 225	 4139005	 4139208	 1	 right	 R	 x	 half
1	 33	 1	 513	 383	 4140656	 4141964	 1	 right	 x	 6	 full
1	 33	 2	 653	 562	 4142014	 4142252	 1	 right	 x	 6	 full
1	 33	 3	 664	 567	 4142262	 4142366	 1	 right	 x	 6	 full
1	 34	 1	 504	 390	 4143627	 4144959	 1	 left	 R	 x	 half
1	 34	 2	 417	 362	 4144991	 4145116	 1	 left	 R	 x	 half
1	 34	 3	 454	 369	 4145137	 4145274	 1	 left	 R	 x	 half
1	 34	 4	 478	 416	 4145297	 4145412	 1	 left	 R	 x	 half
1	 34	 5	 265	 184	 4145471	 4145641	 1	 left	 R	 x	 half
1	 34	 6	 164	 105	 4145687	 4145814	 1	 left	 R	 x	 half
1	 34	 7	 450	 185	 4145869	 4146061	 1	 left	 R	 x	 half
1	 34	 8	 481	 175	 4146080	 4146238	 1	 left	 R	 x	 half
1	 34	 9	 453	 144	 4146261	 4146320	 1	 left	 R	 x	 half
1	 34	 10	 441	 72	 4146347	 4146476	 1	 left	 R	 x	 half
1	 34	 11	 349	 89	 4146510	 4146690	 1	 left	 R	 x	 half
1	 34	 12	 217	 262	 4146746	 4147278	 1	 left	 R	 x	 half
1	 34	 13	 201	 272	 4147288	 4147392	 1	 left	 R	 x	 half
1	 35	 1	 507	 386	 4148939	 4150290	 1	 right	 x	 6	 full
1	 35	 2	 873	 456	 4150345	 4150524	 1	 right	 x	 6	 full
1	 35	 3	 897	 463	 4150537	 4150789	 1	 right	 x	 6	 full
1	 36	 1	 503	 385	 4152205	 4153505	 1	 right	 x	 6	 full
1	 36	 2	 747	 224	 4153554	 4153586	 1	 right	 x	 6	 full
1	 36	 3	 812	 145	 4153618	 4153786	 1	 right	 x	 6	 full
1	 37	 1	 507	 390	 4155485	 4156979	 1	 right	 x	 6	 full
1	 37	 2	 695	 331	 4157022	 4157074	 1	 right	 x	 6	 full
1	 38	 1	 510	 385	 4158455	 4159919	 0	 x	 x	 1.7	 full
1	 38	 2	 757	 548	 4159970	 4160111	 0	 x	 x	 1.7	 full
1	 38	 3	 933	 253	 4160167	 4160353	 0	 x	 x	 1.7	 full
1	 38	 4	 946	 188	 4160376	 4160494	 0	 x	 x	 1.7	 full
1	 38	 5	 806	 81	 4160538	 4160687	 0	 x	 x	 1.7	 full
1	 38	 6	 482	 90	 4160754	 4160959	 0	 x	 x	 1.7	 full
1	 38	 7	 217	 108	 4161024	 4161241	 0	 x	 x	 1.7	 full
1	 38	 8	 126	 91	 4161286	 4161429	 0	 x	 x	 1.7	 full
1	 38	 9	 101	 467	 4161490	 4161708	 0	 x	 x	 1.7	 full
1	 38	 10	 206	 739	 4161765	 4161918	 0	 x	 x	 1.7	 full
1	 38	 11	 751	 713	 4161992	 4162156	 0	 x	 x	 1.7	 full
1	 38	 12	 874	 697	 4162190	 4162320	 0	 x	 x	 1.7	 full
1	 38	 13	 600	 401	 4162388	 4162510	 0	 x	 x	 1.7	 full
1	 39	 1	 511	 391	 4163948	 4165421	 0	 x	 x	 1.7	 full
1	 39	 2	 663	 373	 4165462	 4165551	 0	 x	 x	 1.7	 full
1	 39	 3	 892	 210	 4165602	 4165746	 0	 x	 x	 1.7	 full
1	 39	 4	 309	 173	 4165826	 4166082	 0	 x	 x	 1.7	 full
1	 39	 5	 231	 178	 4166125	 4166249	 0	 x	 x	 1.7	 full
1	 39	 6	 784	 103	 4166325	 4166579	 0	 x	 x	 1.7	 full
1	 39	 7	 748	 707	 4166672	 4166910	 0	 x	 x	 1.7	 full
1	 39	 8	 465	 454	 4166978	 4167164	 0	 x	 x	 1.7	 full
1	 39	 9	 491	 385	 4167196	 4167386	 0	 x	 x	 1.7	 full
1	 39	 10	 482	 418	 4167410	 4167607	 0	 x	 x	 1.7	 full
1	 39	 11	 492	 509	 4167647	 4167867	 0	 x	 x	 1.7	 full
1	 39	 12	 427	 683	 4167922	 4168140	 0	 x	 x	 1.7	 full
1	 39	 13	 253	 743	 4168196	 4168275	 0	 x	 x	 1.7	 full
1	 40	 1	 509	 394	 4170623	 4171909	 0	 x	 R	 x	 half
1	 40	 2	 382	 318	 4171949	 4172113	 0	 x	 R	 x	 half
1	 40	 3	 209	 188	 4172170	 4172402	 0	 x	 R	 x	 half
1	 40	 4	 488	 84	 4172450	 4172693	 0	 x	 R	 x	 half
1	 40	 5	 478	 681	 4172775	 4172996	 0	 x	 R	 x	 half
1	 40	 6	 976	 507	 4173072	 4173262	 0	 x	 R	 x	 half
1	 40	 7	 851	 210	 4173314	 4173486	 0	 x	 R	 x	 half
1	 40	 8	 202	 563	 4173582	 4173772	 0	 x	 R	 x	 half
1	 40	 9	 129	 714	 4173819	 4174081	 0	 x	 R	 x	 half
1	 40	 10	 80	 663	 4174111	 4174367	 0	 x	 R	 x	 half
1	 40	 11	 97	 716	 4174391	 4174584	 0	 x	 R	 x	 half
1	 40	 12	 358	 755	 4174655	 4174854	 0	 x	 R	 x	 half
1	 40	 13	 158	 243	 4174931	 4175147	 0	 x	 R	 x	 half
1	 40	 14	 165	 144	 4175186	 4175380	 0	 x	 R	 x	 half
1	 41	 1	 514	 388	 4177078	 4178661	 0	 x	 R	 x	 half
1	 41	 2	 484	 258	 4178706	 4178842	 0	 x	 R	 x	 half
1	 41	 3	 236	 117	 4178897	 4179054	 0	 x	 R	 x	 half
1	 41	 4	 113	 136	 4179103	 4179267	 0	 x	 R	 x	 half
